startTime,task,group,team,score
1781612601003,"LSC2611","LSC_AVS","Vita Chronicle3",204.2857142857143
1781612601003,"LSC2611","LSC_AVS","Lumina-HT2",121.42857142857143
1781612601003,"LSC2611","LSC_AVS","MemoriEase",357.14285714285717
1781612601003,"LSC2611","LSC_AVS","lifeXplore1",207.14285714285717
1781612601003,"LSC2611","LSC_AVS","VISIONE1",177.14285714285717
1781612601003,"LSC2611","LSC_AVS","ChronoSeek1",0.0
1781612601003,"LSC2611","LSC_AVS","LifeGraph",107.14285714285714
1781612601003,"LSC2611","LSC_AVS","FOCAL2",228.57142857142856
1781612601003,"LSC2611","LSC_AVS","ExploringLife2",262.85714285714283
1781612601003,"LSC2611","LSC_AVS","U-Cker5",40.0
1781612601003,"LSC2611","LSC_AVS","FIrstGen2",307.14285714285717
1781612601003,"LSC2611","LSC_AVS","SnapSeek1",320.0
1781612601003,"LSC2611","LSC_AVS","MEMORIA1",240.00000000000003
1781612601003,"LSC2611","LSC_AVS","U-Cker1",127.14285714285714
1781612601003,"LSC2611","LSC_AVS","U-Cker4",84.28571428571429
1781612601003,"LSC2611","LSC_AVS","FOCAL1",242.85714285714286
1781612601003,"LSC2611","LSC_AVS","lifeXplore2",357.14285714285717
1781612601003,"LSC2611","LSC_AVS","U-Cker3",0.0
1781612601003,"LSC2611","LSC_AVS","MyEachtra",118.57142857142858
1781612601003,"LSC2611","LSC_AVS","EyeSpy",200.0
1781612601003,"LSC2611","LSC_AVS","ChronoSeek2",0.0
1781612601003,"LSC2611","LSC_AVS","MEMORIA2",228.57142857142856
1781612601003,"LSC2611","LSC_AVS","ExploringLife1",311.42857142857144
1781612601003,"LSC2611","LSC_AVS","VISIONE3",404.2857142857142
1781612601003,"LSC2611","LSC_AVS","Vita Chronicle1",112.85714285714286
1781612601003,"LSC2611","LSC_AVS","Vita Chronicle2",234.28571428571428
1781612601003,"LSC2611","LSC_AVS","SnapSeek2",234.28571428571428
1781612601003,"LSC2611","LSC_AVS","VISIONE2",304.2857142857143
1781612601003,"LSC2611","LSC_AVS","U-Cker2",0.0
1781612601003,"LSC2611","LSC_AVS","FirstGen1",342.85714285714283
1781612601003,"LSC2611","LSC_AVS","MEMORIA3",0.0
1781612836623,"LSC2621","LSC_KIS","Vita Chronicle3",0.0
1781612836623,"LSC2621","LSC_KIS","Lumina-HT2",0.0
1781612836623,"LSC2621","LSC_KIS","MemoriEase",759.7133333333334
1781612836623,"LSC2621","LSC_KIS","lifeXplore1",0.0
1781612836623,"LSC2621","LSC_KIS","VISIONE1",0.0
1781612836623,"LSC2621","LSC_KIS","ChronoSeek1",0.0
1781612836623,"LSC2621","LSC_KIS","LifeGraph",697.1983333333333
1781612836623,"LSC2621","LSC_KIS","FOCAL2",0.0
1781612836623,"LSC2621","LSC_KIS","ExploringLife2",0.0
1781612836623,"LSC2621","LSC_KIS","U-Cker5",0.0
1781612836623,"LSC2621","LSC_KIS","FIrstGen2",0.0
1781612836623,"LSC2621","LSC_KIS","SnapSeek1",0.0
1781612836623,"LSC2621","LSC_KIS","MEMORIA1",0.0
1781612836623,"LSC2621","LSC_KIS","U-Cker1",0.0
1781612836623,"LSC2621","LSC_KIS","U-Cker4",0.0
1781612836623,"LSC2621","LSC_KIS","FOCAL1",0.0
1781612836623,"LSC2621","LSC_KIS","lifeXplore2",0.0
1781612836623,"LSC2621","LSC_KIS","U-Cker3",0.0
1781612836623,"LSC2621","LSC_KIS","MyEachtra",480.365
1781612836623,"LSC2621","LSC_KIS","EyeSpy",210.48333333333335
1781612836623,"LSC2621","LSC_KIS","ChronoSeek2",0.0
1781612836623,"LSC2621","LSC_KIS","MEMORIA2",0.0
1781612836623,"LSC2621","LSC_KIS","ExploringLife1",0.0
1781612836623,"LSC2621","LSC_KIS","VISIONE3",622.74
1781612836623,"LSC2621","LSC_KIS","Vita Chronicle1",0.0
1781612836623,"LSC2621","LSC_KIS","Vita Chronicle2",0.0
1781612836623,"LSC2621","LSC_KIS","SnapSeek2",0.0
1781612836623,"LSC2621","LSC_KIS","VISIONE2",737.97
1781612836623,"LSC2621","LSC_KIS","U-Cker2",785.11
1781612836623,"LSC2621","LSC_KIS","FirstGen1",0.0
1781612836623,"LSC2621","LSC_KIS","MEMORIA3",0.0
1781613260661,"LSC2601","LSC_QA","Vita Chronicle3",0.0
1781613260661,"LSC2601","LSC_QA","Lumina-HT2",0.0
1781613260661,"LSC2601","LSC_QA","MemoriEase",57.680000000000064
1781613260661,"LSC2601","LSC_QA","lifeXplore1",0.0
1781613260661,"LSC2601","LSC_QA","VISIONE1",0.0
1781613260661,"LSC2601","LSC_QA","ChronoSeek1",0.0
1781613260661,"LSC2601","LSC_QA","LifeGraph",28.904999999999973
1781613260661,"LSC2601","LSC_QA","FOCAL2",0.0
1781613260661,"LSC2601","LSC_QA","ExploringLife2",0.0
1781613260661,"LSC2601","LSC_QA","U-Cker5",0.0
1781613260661,"LSC2601","LSC_QA","FIrstGen2",0.0
1781613260661,"LSC2601","LSC_QA","SnapSeek1",0.0
1781613260661,"LSC2601","LSC_QA","MEMORIA1",0.0
1781613260661,"LSC2601","LSC_QA","U-Cker1",0.0
1781613260661,"LSC2601","LSC_QA","U-Cker4",0.0
1781613260661,"LSC2601","LSC_QA","FOCAL1",0.0
1781613260661,"LSC2601","LSC_QA","lifeXplore2",0.0
1781613260661,"LSC2601","LSC_QA","U-Cker3",0.0
1781613260661,"LSC2601","LSC_QA","MyEachtra",407.7183333333333
1781613260661,"LSC2601","LSC_QA","EyeSpy",0.0
1781613260661,"LSC2601","LSC_QA","ChronoSeek2",0.0
1781613260661,"LSC2601","LSC_QA","MEMORIA2",0.0
1781613260661,"LSC2601","LSC_QA","ExploringLife1",0.0
1781613260661,"LSC2601","LSC_QA","VISIONE3",0.0
1781613260661,"LSC2601","LSC_QA","Vita Chronicle1",0.0
1781613260661,"LSC2601","LSC_QA","Vita Chronicle2",0.0
1781613260661,"LSC2601","LSC_QA","SnapSeek2",0.0
1781613260661,"LSC2601","LSC_QA","VISIONE2",0.0
1781613260661,"LSC2601","LSC_QA","U-Cker2",0.0
1781613260661,"LSC2601","LSC_QA","FirstGen1",0.0
1781613260661,"LSC2601","LSC_QA","MEMORIA3",0.0
1781613927291,"LSC2612","LSC_AVS","Vita Chronicle3",0.0
1781613927291,"LSC2612","LSC_AVS","Lumina-HT2",266.6666666666667
1781613927291,"LSC2612","LSC_AVS","MemoriEase",333.3333333333333
1781613927291,"LSC2612","LSC_AVS","lifeXplore1",333.3333333333333
1781613927291,"LSC2612","LSC_AVS","VISIONE1",333.3333333333333
1781613927291,"LSC2612","LSC_AVS","ChronoSeek1",0.0
1781613927291,"LSC2612","LSC_AVS","LifeGraph",0.0
1781613927291,"LSC2612","LSC_AVS","FOCAL2",66.66666666666666
1781613927291,"LSC2612","LSC_AVS","ExploringLife2",333.3333333333333
1781613927291,"LSC2612","LSC_AVS","U-Cker5",266.6666666666667
1781613927291,"LSC2612","LSC_AVS","FIrstGen2",200.00000000000003
1781613927291,"LSC2612","LSC_AVS","SnapSeek1",600.0
1781613927291,"LSC2612","LSC_AVS","MEMORIA1",0.0
1781613927291,"LSC2612","LSC_AVS","U-Cker1",266.6666666666667
1781613927291,"LSC2612","LSC_AVS","U-Cker4",0.0
